ds,yhat,state
2013-05-19,215.15303884138189,El Oro
2013-05-20,157.02129295965787,El Oro
2013-05-21,137.55845707411572,El Oro
2013-05-22,131.24395634134197,El Oro
2013-05-23,97.14527342985582,El Oro
2013-05-24,98.2716596563788,El Oro
2013-05-25,205.1838070704381,El Oro
2013-05-26,220.985702569193,El Oro
2013-05-27,162.4900043144856,El Oro
2013-05-28,142.66415024716343,El Oro
2013-05-29,135.99338067817905,El Oro
2013-05-30,101.54959817318658,El Oro
2013-05-31,115.57366093539343,El Oro
2013-06-01,208.94189743884067,El Oro
2013-06-02,224.4443889398821,El Oro
2013-06-03,165.66414308322624,El Oro
2013-06-04,145.56657400265362,El Oro
2013-06-05,138.63413433592697,El Oro
2013-06-06,103.93545404023877,El Oro
2013-06-07,117.70793534142616,El Oro
2013-06-08,210.8245784009225,El Oro
2013-06-09,226.07257070490044,El Oro
2013-06-10,167.03274981634547,El Oro
2013-06-11,146.66934186747997,El Oro
2013-06-12,139.4648092284907,El Oro
2013-06-13,104.48915175450097,El Oro
2013-06-14,117.78192026606214,El Oro
2013-06-15,210.4211209743953,El Oro
2013-06-16,225.1997190996816,El Oro
2013-06-17,165.7056711230394,El Oro
2013-06-18,144.9114792376794,El Oro
2013-06-19,137.30878796120032,El Oro
2013-06-20,101.97737441825392,El Oro
2013-06-21,115.16748262457364,El Oro
2013-06-22,207.76628179140664,El Oro
2013-06-23,209.3473567816557,El Oro
2013-06-24,163.19279670615845,El Oro
2013-06-25,129.3673394100378,El Oro
2013-06-26,135.28208097037418,El Oro
2013-06-27,100.33357771410668,El Oro
2013-06-28,114.00084640441028,El Oro
2013-06-29,207.16840156635573,El Oro
2013-06-30,222.632847054436,El Oro
2013-07-01,163.9817127295687,El Oro
2013-07-02,144.1825980216908,El Oro
2013-07-03,124.48884605317524,El Oro
2013-07-04,103.65155939047176,El Oro
2013-07-05,118.21559319224836,El Oro
2013-07-06,212.27252659108248,El Oro
2013-07-07,228.59594576962368,El Oro
2013-07-08,170.74948759457058,El Oro
2013-07-09,151.676613629804,El Oro
2013-07-10,145.83559032255386,El Oro
2013-07-11,112.26902485655124,El Oro
2013-07-12,127.18689955034722,El Oro
2013-07-13,221.43387197470724,El Oro
2013-07-14,237.7683655486372,El Oro
2013-07-15,179.7425513066624,El Oro
2013-07-16,160.29261373649064,El Oro
2013-07-17,153.87412427564746,El Oro
2013-07-18,119.53185684251125,El Oro
2013-07-19,133.4829761435206,El Oro
2013-07-20,226.5843572084724,El Oro
2013-07-21,241.6115559633461,El Oro
2013-07-22,182.138530582991,El Oro
2013-07-23,147.89887507100423,El Oro
2013-07-24,210.49320772724667,El Oro
2013-07-25,103.7965132008563,El Oro
2013-07-26,129.2637934823003,El Oro
2013-07-27,220.6733404958891,El Oro
2013-07-28,234.0666356933829,El Oro
2013-07-29,173.05459053676387,El Oro
2013-07-30,150.63509631571742,El Oro
2013-07-31,141.3269287643028,El Oro
2013-08-01,104.23801435360303,El Oro
2013-08-02,115.64703003777012,El Oro
2013-08-03,206.46913799412,El Oro
2013-08-04,219.53341907159995,El Oro
2013-08-05,145.23322312840622,El Oro
2013-08-06,136.25576857656847,El Oro
2013-08-07,127.43162934667924,El Oro
2013-08-08,91.0886060936509,El Oro
2013-08-09,103.4902923738242,El Oro
2013-08-10,182.30211922867457,El Oro
2013-08-11,210.0124356729524,El Oro
2013-08-12,150.52506448188407,El Oro
2013-08-13,130.03496819238387,El Oro
2013-08-14,123.01966295562794,El Oro
2013-08-15,75.30843032923596,El Oro
2013-08-16,102.80827617275528,El Oro
2013-08-17,196.6847156363383,El Oro
2013-08-18,212.92712450633,El Oro
2013-08-19,155.08554629214416,El Oro
2013-08-20,136.08967487102638,El Oro
2013-08-21,130.384391394612,El Oro
2013-08-22,96.99982036018535,El Oro
2013-08-23,112.13482983327872,El Oro
2013-08-24,193.3960923795844,El Oro
2013-08-25,223.22066042735648,El Oro
2013-08-26,165.46981859353696,El Oro
2013-08-27,146.30581097183477,El Oro
2013-08-28,140.18405052417066,El Oro
2013-08-29,106.15147216759044,El Oro
2013-08-30,120.42952115417556,El Oro
2013-08-31,213.88117677407263,El Oro
2013-09-01,229.2895414814432,El Oro
2013-09-02,170.23710854763567,El Oro
2013-09-03,149.69512031000107,El Oro
2013-09-04,142.1578660597387,El Oro
2013-09-05,106.7112849597342,El Oro
2013-09-06,119.61484045241228,El Oro
2013-09-07,211.76746399109493,El Oro
2013-09-08,225.9851297896724,El Oro
2013-09-09,165.8792034897566,El Oro
2013-09-10,144.4450039421788,El Oro
2013-09-11,136.19545075736403,El Oro
2013-09-12,100.22918242824689,El Oro
2013-09-13,112.81212606403476,El Oro
2013-09-14,204.8433258743881,El Oro
2013-09-15,219.1325958017057,El Oro
2013-09-16,159.27913717305083,El Oro
2013-09-17,138.2605528073513,El Oro
2013-09-18,130.5671169521549,El Oro
2013-09-19,95.27066739156948,El Oro
2013-09-20,108.60707764476986,El Oro
2013-09-21,201.44308926279547,El Oro
2013-09-22,216.55503927028056,El Oro
2013-09-23,157.5085909198065,El Oro
2013-09-24,137.2488651076471,El Oro
2013-09-25,130.2357973641013,El Oro
2013-09-26,95.51405294483742,El Oro
2013-09-27,109.29642580589234,El Oro
2013-09-28,189.2028373357719,El Oro
2013-09-29,218.047263145102,El Oro
2013-09-30,159.3384636269185,El Oro
2013-10-01,139.24987843428733,El Oro
2013-10-02,132.24751961309914,El Oro
2013-10-03,97.38840192758728,El Oro
2013-10-04,110.90361829457017,El Oro
2013-10-05,203.6654530410248,El Oro
2013-10-06,218.46605573537096,El Oro
2013-10-07,145.66814692937214,El Oro
2013-10-08,137.93760377850845,El Oro
2013-10-09,116.86280656186705,El Oro
2013-10-10,94.45276166943268,El Oro
2013-10-11,113.36771110066272,El Oro
2013-10-12,199.5085530618221,El Oro
2013-10-13,213.9340125154836,El Oro
2013-10-14,154.18461255571617,El Oro
2013-10-15,133.2625006537425,El Oro
2013-10-16,125.68660806282156,El Oro
2013-10-17,90.5605436546904,El Oro
2013-10-18,104.15392279143308,El Oro
2013-10-19,197.36794641721252,El Oro
2013-10-20,213.012804793851,El Oro
2013-10-21,154.6860564730462,El Oro
2013-10-22,135.36142408894554,El Oro
2013-10-23,129.52287657300826,El Oro
2013-10-24,96.2333741201096,El Oro
2013-10-25,111.71724322232888,El Oro
2013-10-26,206.826970247439,El Oro
2013-10-27,224.32195583354496,El Oro
2013-10-28,167.7483439304441,El Oro
2013-10-29,150.02932670898008,El Oro
2013-10-30,145.60075206840065,El Oro
2013-10-31,113.48136590574616,El Oro
2013-11-01,129.85661224268068,El Oro
2013-11-02,212.3181020517576,El Oro
2013-11-03,230.0580603860151,El Oro
2013-11-04,186.60694380031583,El Oro
2013-11-05,168.4244822267624,El Oro
2013-11-06,149.95031112121586,El Oro
2013-11-07,116.67442923700143,El Oro
2013-11-08,144.80639275006538,El Oro
2013-11-09,238.7430637474028,El Oro
2013-11-10,241.2624182106944,El Oro
2013-11-11,182.4034247688612,El Oro
2013-11-12,161.91274800026918,El Oro
2013-11-13,167.52262310307975,El Oro
2013-11-14,131.87655506480962,El Oro
2013-11-15,144.48312004616352,El Oro
2013-11-16,236.26732676696392,El Oro
2013-11-17,250.07661093072784,El Oro
2013-11-18,189.5587940260214,El Oro
2013-11-19,167.7500815304508,El Oro
2013-11-20,159.20797938651526,El Oro
2013-11-21,123.0785247969784,El Oro
2013-11-22,135.67682852592267,El Oro
2013-11-23,228.2428024542388,El Oro
2013-11-24,243.34443354332672,El Oro
2013-11-25,184.6282321763214,El Oro
2013-11-26,165.11585952402743,El Oro
2013-11-27,159.33705645343508,El Oro
2013-11-28,126.39722980217228,El Oro
2013-11-29,142.55868977629257,El Oro
2013-11-30,238.7063538779206,El Oro
2013-12-01,257.6254864116731,El Oro
2013-12-02,202.88061339520587,El Oro
2013-12-03,187.40503862117004,El Oro
2013-12-04,185.63581007578216,El Oro
2013-12-05,214.0128579178524,El Oro
2013-12-06,163.18702420287508,El Oro
2013-12-07,275.92493972466,El Oro
2013-12-08,284.58037211079056,El Oro
2013-12-09,245.5517057323472,El Oro
2013-12-10,232.0146277114848,El Oro
2013-12-11,231.57394031134984,El Oro
2013-12-12,203.1917781126859,El Oro
2013-12-13,223.0010884263428,El Oro
2013-12-14,321.7746544604519,El Oro
2013-12-15,342.2057781105083,El Oro
2013-12-16,287.7896842618323,El Oro
2013-12-17,271.4150054048606,El Oro
2013-12-18,267.5001416235929,El Oro
2013-12-19,235.06380806913847,El Oro
2013-12-20,250.3086851714289,El Oro
2013-12-21,401.5182909354477,El Oro
2013-12-22,403.3897437737085,El Oro
2013-12-23,356.6325031367727,El Oro
2013-12-24,334.5537842337691,El Oro
2013-12-26,286.822914134549,El Oro
2013-12-27,239.17758643567,El Oro
2013-12-28,327.78739947866694,El Oro
2013-12-29,338.103137189834,El Oro
2013-12-30,273.8058868311718,El Oro
2013-12-31,305.39431663239606,El Oro
2014-01-01,221.94147243013813,El Oro
2014-01-02,194.5983335584743,El Oro
2014-01-03,202.5938861704676,El Oro
2014-01-04,290.1326872811656,El Oro
2014-01-05,300.0985472706915,El Oro
2014-01-06,236.16041278827743,El Oro
2014-01-07,211.3600972050522,El Oro
2014-01-08,200.2453782902118,El Oro
2014-01-09,161.93785278487334,El Oro
2014-01-10,172.71452632455785,El Oro
2014-01-11,263.47393604929687,El Oro
2014-01-12,277.0143547348606,El Oro
2014-01-13,216.9131946013855,El Oro
2014-01-14,196.1170141509353,El Oro
2014-01-15,189.0769548613869,El Oro
2014-01-16,154.58591474303097,El Oro
2014-01-17,169.06149500306623,El Oro
2014-01-18,263.3152268358596,El Oro
2014-01-19,280.06580704796625,El Oro
2014-01-20,222.82029525977177,El Oro
2014-01-21,204.46565668110435,El Oro
2014-01-22,199.4054416692424,El Oro
2014-01-23,166.63090473925325,El Oro
2014-01-24,182.3054634992751,El Oro
2014-01-25,277.23322782600013,El Oro
2014-01-26,294.1390936977333,El Oro
2014-01-27,236.54947929703783,El Oro
2014-01-28,217.38308101148468,El Oro
2014-01-29,211.0864657289128,El Oro
2014-01-30,176.7038347703563,El Oro
2014-01-31,190.4598991181956,El Oro
2014-02-01,283.226640852969,El Oro
2014-02-02,297.8015039696836,El Oro
2014-02-03,237.7861437638396,El Oro
2014-02-04,216.17516539969225,El Oro
2014-02-05,207.4897210423268,El Oro
2014-02-06,170.84535246193562,El Oro
2014-02-07,182.53306757245105,El Oro
2014-02-08,273.4844705996551,El Oro
2014-02-09,286.5485286774976,El Oro
2014-02-10,225.3691375558253,El Oro
2014-02-11,202.97294358926413,El Oro
2014-02-12,193.90231041077624,El Oro
2014-02-13,157.2828282923402,El Oro
2014-02-14,169.40435765066138,El Oro
2014-02-15,261.18642134681915,El Oro
2014-02-16,275.4555157523794,El Oro
2014-02-17,215.82348314633265,El Oro
2014-02-18,195.27637585432447,El Oro
2014-02-19,188.30866798914167,El Oro
2014-02-20,153.99217543363667,El Oro
2014-02-21,168.5586344528321,El Oro
2014-02-22,262.8667099795578,El Oro
2014-02-23,279.6809586401527,El Oro
2014-02-24,222.5518441257013,El Oro
2014-02-25,204.4061915322117,El Oro
2014-02-26,199.6828950835966,El Oro
2014-02-27,167.40320186883233,El Oro
2014-02-28,183.7544883724678,El Oro
2014-03-01,279.55827247895496,El Oro
2014-03-02,284.3213289212474,El Oro
2014-03-03,228.0307976026312,El Oro
2014-03-04,210.37314244432275,El Oro
2014-03-05,219.0131002141003,El Oro
2014-03-06,186.52061873838423,El Oro
2014-03-07,202.32603958638072,El Oro
2014-03-08,297.2729572442516,El Oro
2014-03-09,314.1257993657917,El Oro
2014-03-10,256.449428842129,El Oro
2014-03-11,237.1988105361388,El Oro
2014-03-12,230.3070041435264,El Oro
2014-03-13,195.39376724364703,El Oro
2014-03-14,208.7078897691508,El Oro
2014-03-15,301.1398986734389,El Oro
2014-03-16,315.4997714074194,El Oro
2014-03-17,255.39538403536773,El Oro
2014-03-18,233.82113206665704,El Oro
2014-03-19,225.29159577124864,El Oro
2014-03-20,188.90963412655404,El Oro
2014-03-21,200.9478880466677,El Oro
2014-03-22,292.31449995273863,El Oro
2014-03-23,305.83061537446576,El Oro
2014-03-24,245.10880819650325,El Oro
2014-03-25,223.1418622581155,El Oro
2014-03-26,214.4367705774812,El Oro
2014-03-27,178.08332114148504,El Oro
2014-03-28,190.33623056399423,El Oro
2014-03-29,282.0816098478728,El Oro
2014-03-30,296.11530240329137,El Oro
2014-03-31,236.02220849466428,El Oro
2014-04-01,201.53736569956632,El Oro
2014-04-02,206.82406049631348,El Oro
2014-04-03,171.25698442120705,El Oro
2014-04-04,184.2915821245983,El Oro
2014-04-05,276.78813877480724,El Oro
2014-04-06,291.5194531154311,El Oro
2014-04-07,232.05074994370364,El Oro
2014-04-08,211.329856892005,El Oro
2014-04-09,203.82246835925235,El Oro
2014-04-10,168.5818321958599,El Oro
2014-04-11,181.83179304804645,El Oro
2014-04-12,261.2053211581645,El Oro
2014-04-13,289.16649552703825,El Oro
2014-04-14,216.3750869676203,El Oro
2014-04-15,208.70580108209515,El Oro
2014-04-16,200.9534815481001,El Oro
2014-04-17,165.41716912717956,El Oro
2014-04-18,165.1106819294598,El Oro
2014-04-19,270.6009071586845,El Oro
2014-04-20,284.9995829646706,El Oro
2014-04-21,211.8999122724292,El Oro
2014-04-22,203.96566399229988,El Oro
2014-04-23,196.0076206017464,El Oro
2014-04-24,160.3385136724616,El Oro
2014-04-25,173.2118380095191,El Oro
2014-04-26,265.51666763417217,El Oro
2014-04-27,280.05558647892224,El Oro
2014-04-28,220.4235009513486,El Oro
2014-04-29,199.59675939981105,El Oro
2014-04-30,192.06743360639217,El Oro
2014-05-01,143.68349210842612,El Oro
2014-05-02,170.37426634432836,El Oro
2014-05-03,263.33066522920126,El Oro
2014-05-04,278.56989138958926,El Oro
2014-05-05,219.6715628346608,El Oro
2014-05-06,199.9219757938204,El Oro
2014-05-07,193.4709019700121,El Oro
2014-05-08,159.37890554290263,El Oro
2014-05-09,173.87411822251278,El Oro
2014-05-10,325.2486112642938,El Oro
2014-05-11,304.8670856489008,El Oro
2014-05-12,212.7276510037481,El Oro
2014-05-13,206.66897363019817,El Oro
2014-05-14,200.597950288058,El Oro
2014-05-15,166.79998136962297,El Oro
2014-05-16,181.50179460321283,El Oro
2014-05-17,275.5670024899698,El Oro
2014-05-18,291.774704526885,El Oro
2014-05-19,233.698881903225,El Oro
2014-05-20,214.2979939602716,El Oro
2014-05-21,208.0496199622623,El Oro
2014-05-22,174.01950347959703,El Oro
2014-05-23,188.4439552992449,El Oro
2014-05-24,268.9677652815941,El Oro
2014-05-25,298.0656126508447,El Oro
2014-05-26,239.63477376878268,El Oro
2014-05-27,219.87076155186875,El Oro
2014-05-28,213.25853827605525,El Oro
2014-05-29,178.86999533204988,El Oro
2014-05-30,192.94621979842657,El Oro
2014-05-31,286.36397150738145,El Oro
2014-06-01,301.9139189225117,El Oro
2014-06-02,243.1797590900732,El Oro
2014-06-03,223.12763938709173,El Oro
2014-06-04,216.2407289966347,El Oro
2014-06-05,181.58829761509293,El Oro
2014-06-06,195.4082533394528,El Oro
2014-06-07,288.5739168460418,El Oro
2014-06-08,303.872567203165,El Oro
2014-06-09,244.88487102302523,El Oro
2014-06-10,224.57459903820617,El Oro
2014-06-11,217.42346483147907,El Oro
2014-06-12,203.377210117481,El Oro
2014-06-13,196.04442330804943,El Oro
2014-06-14,288.9312223445692,El Oro
2014-06-15,324.8288377853845,El Oro
2014-06-16,244.69302067194008,El Oro
2014-06-17,224.124677443792,El Oro
2014-06-18,216.73675028981967,El Oro
2014-06-19,181.6071843199715,El Oro
2014-06-20,215.8613452818956,El Oro
2014-06-21,287.7546648254507,El Oro
2014-06-22,302.71863676879013,El Oro
2014-06-23,230.2433785122851,El Oro
2014-06-24,222.9938886699288,El Oro
2014-06-25,223.4293063549818,El Oro
2014-06-26,180.9171922964916,El Oro
2014-06-27,195.09364257081225,El Oro
2014-06-28,309.6340580850067,El Oro
2014-06-29,325.5840992866388,El Oro
2014-06-30,267.4112122057409,El Oro
2014-07-01,248.08659830959,El Oro
2014-07-02,221.2194481715614,El Oro
2014-07-03,174.40417446069353,El Oro
2014-07-04,223.56192277234285,El Oro
2014-07-05,318.1207324729343,El Oro
2014-07-06,314.0873300669897,El Oro
2014-07-07,256.7832339733871,El Oro
2014-07-08,259.155914384793,El Oro
2014-07-09,253.91364437919964,El Oro
2014-07-10,200.1020304517964,El Oro
2014-07-11,215.6869357886367,El Oro
2014-07-12,331.5145671943032,El Oro
2014-07-13,348.59048734896794,El Oro
2014-07-14,270.4666560454724,El Oro
2014-07-15,251.83166220253744,El Oro
2014-07-16,246.2621928218682,El Oro
2014-07-17,212.79998298175192,El Oro
2014-07-18,227.6582692698088,El Oro
2014-07-19,321.6891797769893,El Oro
2014-07-20,337.66280001028986,El Oro
2014-07-21,279.14701245972435,El Oro
2014-07-22,259.0975031585912,El Oro
2014-07-23,238.76412810186423,El Oro
2014-07-24,274.33279302098043,El Oro
2014-07-25,216.8462409004827,El Oro
2014-07-26,322.3939289296335,El Oro
2014-07-27,336.66706684029043,El Oro
2014-07-28,276.4993992844254,El Oro
2014-07-29,254.8837392016976,El Oro
2014-07-30,246.33465169879136,El Oro
2014-07-31,209.9568445595277,El Oro
2014-08-01,222.02686797700207,El Oro
2014-08-02,313.4589218360577,El Oro
2014-08-03,327.08233178405214,El Oro
2014-08-04,266.5198356428248,El Oro
2014-08-05,231.54748255781595,El Oro
2014-08-06,236.3714571980911,El Oro
2014-08-07,200.40988286555407,El Oro
2014-08-08,213.1607932074607,El Oro
2014-08-09,305.52486297662267,El Oro
2014-08-10,307.0831517918881,El Oro
2014-08-11,261.1189974386211,El Oro
2014-08-12,240.9207930951185,El Oro
2014-08-13,234.20271646081747,El Oro
2014-08-14,200.030561088308,El Oro
2014-08-15,201.40431768437332,El Oro
2014-08-16,308.8682829520144,El Oro
2014-08-17,325.5035363637279,El Oro
2014-08-18,268.0941044572978,El Oro
2014-08-19,249.57399709732243,El Oro
2014-08-20,244.4101710173984,El Oro
2014-08-21,211.6157987193725,El Oro
2014-08-22,227.39043058686508,El Oro
2014-08-23,322.5687769886849,El Oro
2014-08-24,326.67150031378407,El Oro
2014-08-25,282.92864631502,El Oro
2014-08-26,264.5837711459564,El Oro
2014-08-27,259.3157937165099,El Oro
2014-08-28,226.1656914717348,El Oro
2014-08-29,241.3482969473065,El Oro
2014-08-30,335.7195130314574,El Oro
2014-08-31,352.0551061855433,El Oro
2014-09-01,293.9301848275919,El Oro
2014-09-02,274.30876885210165,El Oro
2014-09-03,267.6782931614757,El Oro
2014-09-04,233.1184045950344,El Oro
2014-09-05,246.88301300747017,El Oro
2014-09-06,339.86638911742284,El Oro
2014-09-07,354.8808662418741,El Oro
2014-09-08,295.5352850276797,El Oro
2014-09-09,274.8236174754581,El Oro
2014-09-10,267.2586410086583,El Oro
2014-09-11,231.94004653855103,El Oro
2014-09-12,245.1359617974444,El Oro
2014-09-13,337.74869839766484,El Oro
2014-09-14,352.5922903920903,El Oro
2014-09-15,293.27096857226087,El Oro
2014-09-16,272.7680062052609,El Oro
2014-09-17,265.5798006291432,El Oro
2014-09-18,230.7845627244078,El Oro
2014-09-19,244.6245783286073,El Oro
2014-09-20,337.9728280383274,El Oro
2014-09-21,353.61150698139494,El Oro
2014-09-22,295.1115591631714,El Oro
2014-09-23,275.4226298921787,El Oro
2014-09-24,269.0082668666409,El Oro
2014-09-25,234.91570747518628,El Oro
2014-09-26,249.3591823086044,El Oro
2014-09-27,343.18748867448244,El Oro
2014-09-28,345.9347108129541,El Oro
2014-09-29,300.8436170261393,El Oro
2014-09-30,281.16978698918274,El Oro
2014-10-01,274.603494534421,El Oro
2014-10-02,240.1964586093925,El Oro
2014-10-03,254.1737135046615,El Oro
2014-10-04,347.4009093949304,El Oro
2014-10-05,362.6631951796237,El Oro
2014-10-06,303.5447834679037,El Oro
2014-10-07,269.7899618226988,El Oro
2014-10-08,275.58082889210425,El Oro
2014-10-09,227.0911465788064,El Oro
2014-10-10,259.5762061899514,El Oro
2014-10-11,346.017946177526,El Oro
2014-10-12,360.70044895674937,El Oro
2014-10-13,301.1622447426971,El Oro
2014-10-14,279.453579983989,El Oro
2014-10-15,271.04552875898526,El Oro
2014-10-16,235.0440180851392,El Oro
2014-10-17,247.7224284519521,El Oro
2014-10-18,339.98710345072266,El Oro
2014-10-19,354.654640264126,El Oro
2014-10-20,295.33011405286976,El Oro
2014-10-21,274.9956815205461,El Oro
2014-10-22,268.1444381404616,El Oro
2014-10-23,233.84891130604373,El Oro
2014-10-24,248.34316354798688,El Oro
2014-10-25,342.4893018425545,El Oro
2014-10-26,359.0559433216603,El Oro
2014-10-27,301.5977595574308,El Oro
2014-10-28,283.0455090054976,El Oro
2014-10-29,277.8413925276764,El Oro
2014-10-30,245.0090719020789,El Oro
2014-10-31,260.7372815062747,El Oro
2014-11-01,355.84778487112817,El Oro
2014-11-02,359.8465483552369,El Oro
2014-11-03,302.7190207161018,El Oro
2014-11-04,297.3780052830372,El Oro
2014-11-05,291.7998113094201,El Oro
2014-11-06,245.0093619610315,El Oro
2014-11-07,259.66409059831835,El Oro
2014-11-08,366.6073628023997,El Oro
2014-11-09,382.14800159946594,El Oro
2014-11-10,309.8549981665954,El Oro
2014-11-11,289.14771201616685,El Oro
2014-11-12,281.2877449201557,El Oro
2014-11-13,258.59134522510453,El Oro
2014-11-14,270.8685903635177,El Oro
2014-11-15,362.261450596025,El Oro
2014-11-16,375.6069500742585,El Oro
2014-11-17,314.5440745790564,El Oro
2014-11-18,292.1020494854704,El Oro
2014-11-19,282.8334932981573,El Oro
2014-11-20,245.88183565631184,El Oro
2014-11-21,257.5619910773892,El Oro
2014-11-22,348.82511183630635,El Oro
2014-11-23,362.5350074035782,El Oro
2014-11-24,302.3453986454725,El Oro
2014-11-25,281.28747028117886,El Oro
2014-11-26,273.9026169891779,El Oro
2014-11-27,239.30978861091705,El Oro
2014-11-28,274.6632127670198,El Oro
2014-11-29,348.2338628024384,El Oro
2014-11-30,365.4546112147118,El Oro
2014-12-01,329.90772517773564,El Oro
2014-12-02,291.9139572974673,El Oro
2014-12-03,288.5580914713304,El Oro
2014-12-04,257.99048950852506,El Oro
2014-12-05,333.82345089752243,El Oro
2014-12-06,361.3465723819533,El Oro
2014-12-07,395.2432794223504,El Oro
2014-12-08,328.19614414581304,El Oro
2014-12-09,326.4549990531758,El Oro
2014-12-10,324.71424864158644,El Oro
2014-12-11,295.1659177691914,El Oro
2014-12-12,313.94125979543065,El Oro
2014-12-13,411.8084213816029,El Oro
2014-12-14,431.4532039864538,El Oro
2014-12-15,376.3606170575956,El Oro
2014-12-16,359.4065783903669,El Oro
2014-12-17,354.99455165183787,El Oro
2014-12-18,322.12642652455,El Oro
2014-12-19,336.98654863197555,El Oro
2014-12-20,430.4096400127429,El Oro
2014-12-21,502.58948778472734,El Oro
2014-12-22,429.0126455687433,El Oro
2014-12-23,419.76752674021634,El Oro
2014-12-24,409.67501553173815,El Oro
2014-12-26,399.7938257400551,El Oro
2014-12-27,410.729366470085,El Oro
2014-12-28,420.2275543802888,El Oro
2014-12-29,354.9899540956719,El Oro
2014-12-30,328.0789900276711,El Oro
2014-12-31,371.5098498975864,El Oro
2015-01-01,258.9417608053812,El Oro
2015-01-02,298.23547417143186,El Oro
2015-01-03,364.6349610586128,El Oro
2015-01-04,372.8818032750686,El Oro
2015-01-05,307.1145676392284,El Oro
2015-01-06,280.38745966537414,El Oro
2015-01-07,267.26258560552714,El Oro
2015-01-08,226.8774395249041,El Oro
2015-01-09,235.5260914593605,El Oro
2015-01-10,324.1248843711784,El Oro
2015-01-11,335.4901996498261,El Oro
2015-01-12,273.2174204671711,El Oro
2015-01-13,250.27050744355432,El Oro
2015-01-14,241.11702422493977,El Oro
2015-01-15,204.7979534620051,El Oro
2015-01-16,217.51123202775145,El Oro
2015-01-17,310.0797540384715,El Oro
2015-01-18,325.23134385899505,El Oro
2015-01-19,266.4797738972659,El Oro
2015-01-20,246.71619161435183,El Oro
2015-01-21,240.34574903382227,El Oro
2015-01-22,206.3587377712221,El Oro
2015-01-23,220.91512868742103,El Oro
2015-01-24,314.81324345580583,El Oro
2015-01-25,330.7700478590424,El Oro
2015-01-26,272.3021384218099,El Oro
2015-01-27,252.3167927280533,El Oro
2015-01-28,245.24789152189496,El Oro
2015-01-29,210.126038811492,El Oro
2015-01-30,223.88783642447137,El Oro
2015-01-31,316.6649456458955,El Oro
2015-02-01,331.2407337428155,El Oro
2015-02-02,271.2033601885951,El Oro
2015-02-03,249.53485625078017,El Oro
2015-02-04,240.745032347801,El Oro
2015-02-05,203.93959250857932,El Oro
2015-02-06,215.40143797221967,El Oro
2015-02-07,306.05597448946463,El Oro
2015-02-08,318.748002400392,El Oro
2015-02-09,257.11934994459784,El Oro
2015-02-10,234.19670626281385,El Oro
2015-02-11,224.5245433132161,El Oro
2015-02-12,187.2325269886137,El Oro
2015-02-13,198.6164125701524,El Oro
2015-02-14,289.60324410558854,El Oro
2015-02-15,303.02843373193514,El Oro
2015-02-16,229.28523583926568,El Oro
2015-02-17,207.8278620429307,El Oro
2015-02-18,213.1622160078748,El Oro
2015-02-19,177.9145022360552,El Oro
2015-02-20,191.5566676968,El Oro
2015-02-21,284.95857062570445,El Oro
2015-02-22,300.8952944372468,El Oro
2015-02-23,242.92690373268,El Oro
2015-02-24,223.98867009013435,El Oro
2015-02-25,218.52658749675817,El Oro
2015-02-26,185.5675043890284,El Oro
2015-02-27,201.30279221465,El Oro
2015-02-28,296.55629505950816,El Oro
2015-03-01,314.0640635314626,El Oro
2015-03-02,244.12631911496408,El Oro
2015-03-03,239.34146686678707,El Oro
2015-03-04,234.45563778415408,El Oro
2015-03-05,201.7192961462429,El Oro
2015-03-06,217.3276218367157,El Oro
2015-03-07,312.11674890348485,El Oro
2015-03-08,328.8429364352219,El Oro
2015-03-09,271.0624082643347,El Oro
2015-03-10,251.72126280621933,El Oro
2015-03-11,245.2902918888402,El Oro
2015-03-12,210.834064529699,El Oro
2015-03-13,224.59323351261529,El Oro
2015-03-14,317.4508549470441,El Oro
2015-03-15,332.2102758859017,El Oro
2015-03-16,272.47372740012776,El Oro
2015-03-17,251.2310579854256,El Oro
2015-03-18,242.99347687389425,El Oro
2015-03-19,206.8616902553293,El Oro
2015-03-20,219.10741096780885,El Oro
2015-03-21,310.63904965404754,El Oro
2015-03-22,324.27915500000904,El Oro
2015-03-23,263.64274747959587,El Oro
2015-03-24,241.7259829332168,El Oro
2015-03-25,233.0400115294221,El Oro
2015-03-26,197.83314021825456,El Oro
2015-03-27,211.2115933685252,El Oro
2015-03-28,304.0670047978268,El Oro
2015-03-29,319.20084320702927,El Oro
2015-03-30,260.20356229590743,El Oro
2015-03-31,240.04415049269795,El Oro
2015-04-01,219.97628289281585,El Oro
2015-04-02,198.75086297090272,El Oro
2015-04-03,199.6839301587216,El Oro
2015-04-04,306.55335100006863,El Oro
2015-04-05,322.44827455048016,El Oro
2015-04-06,264.16398940748525,El Oro
2015-04-07,244.6489178140517,El Oro
2015-04-08,238.36853123623416,El Oro
2015-04-09,204.3750791251077,El Oro
2015-04-10,218.8906972903439,El Oro
2015-04-11,312.77465656098013,El Oro
2015-04-12,315.5736401850461,El Oro
2015-04-13,270.5445964246536,El Oro
2015-04-14,237.72960515940727,El Oro
2015-04-15,244.52024974548937,El Oro
2015-04-16,210.29730523781225,El Oro
2015-04-17,224.5282340788674,El Oro
2015-04-18,318.0906158844641,El Oro
2015-04-19,333.7790185640732,El Oro
2015-04-20,275.1839945002175,El Oro
2015-04-21,242.05262462695745,El Oro
